№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1472;U+1F378;🍸;;;;;;;;;;;;;;cocktail glass;2010ʲʷ;bar | cocktail | drink | glass
1473;U+1F379;🍹;;;;;;;;;;;—;—;;tropical drink;2010ʲ;bar | drink | tropical
1474;U+1F37A;🍺;;;;;;;;;;;;;;beer mug;2010ʲ;bar | beer | drink | mug
1475;U+1F37B;🍻;;;;;;;;;;;;—;;clinking beer mugs;2010ʲ;bar | beer | clink | drink | mug
1476;U+1F942;🥂;;;;;;—;—;;;—;—;—;—;clinking glasses;2016ˣ;celebrate | clink | drink | glass
1477;U+1F943;🥃;;;;;;;—;;;—;—;—;—;tumbler glass;2016ˣ;glass | liquor | shot | tumbler | whisky
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1478;U+1F37D;🍽;;;;;;;—;;;—;—;—;—;fork and knife with plate;2014ʷ;cooking | fork | knife | plate
1479;U+1F374;🍴;;;;;;;;;;;;;;fork and knife;2010ʲ;cooking | fork | knife
1480;U+1F944;🥄;;;;;;;—;;;—;—;—;—;spoon;2016ˣ;spoon | tableware
1481;U+1F52A;🔪;;;;;;;;;;;—;—;;kitchen knife;2010ʲ;cooking | hocho | knife | tool | weapon
1482;U+1F3FA;🏺;;;;;;—;—;;;—;—;—;—;amphora;2015ˣ;Aquarius | cooking | drink | jug | tool | weapon | zodiac
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1483;U+1F30D;🌍;;;;;;;;;;—;—;—;—;globe showing Europe-Africa;2010ʷ;Africa | earth | Europe | globe | world
1484;U+1F30E;🌎;;;;;;;;;;—;—;—;—;globe showing Americas;2010ʷ;Americas | earth | globe | world
1485;U+1F30F;🌏;;;;;;;;;;;—;—;;globe showing Asia-Australia;2010ʲʷ;Asia | Australia | earth | globe | world
1486;U+1F310;🌐;;;;;;;;;;—;—;—;—;globe with meridians;2010ˣ;earth | globe | meridians | world
1487;U+1F5FA;🗺;;;;;;;—;;;—;—;—;—;world map;2014ʷ;map | world
1488;U+1F5FE;🗾;;;;;;—;;—;;;—;—;;map of Japan;2010ʲ;Japan | map
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1489;U+1F3D4;🏔;;;;;;—;—;;;—;—;—;—;snow-capped mountain;2014ʷ;cold | mountain | snow
1490;U+26F0;⛰;;;;;;;—;;;—;—;—;—;mountain;2009ª;mountain
1491;U+1F30B;🌋;;;;;;;;;;;—;—;;volcano;2010ʲ;eruption | mountain
1492;U+1F5FB;🗻;;;;;;;;;;;;;;mount fuji;2010ʲ;fuji | mountain
1493;U+1F3D5;🏕;;;;;;;—;;;—;—;—;—;camping;2014ʷ;camping
1494;U+1F3D6;🏖;;;;;;;—;;;—;—;—;—;beach with umbrella;2014ʷ;beach | umbrella
1495;U+1F3DC;🏜;;;;;;;—;;;—;—;—;—;desert;2014ʷ;desert
1496;U+1F3DD;🏝;;;;;;;—;;;—;—;—;—;desert island;2014ʷ;desert | island
1497;U+1F3DE;🏞;;;;;;—;—;;;—;—;—;—;national park;2014ʷ;park
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1498;U+1F3DF;🏟;;;;;;;—;;;—;—;—;—;stadium;2014ʷ;stadium
1499;U+1F3DB;🏛;;;;;;—;—;;;—;—;—;—;classical building;2014ʷ;classical
1500;U+1F3D7;🏗;;;;;;;—;;;—;—;—;—;building construction;2014ʷ;construction
1501;U+1F3D8;🏘;;;;;;;—;;;—;—;—;—;house;2014ʷ;house
1502;U+1F3D9;🏙;;;;;;;—;;;—;—;—;—;cityscape;2014ʷ;city
1503;U+1F3DA;🏚;;;;;;;—;;;—;—;—;—;derelict house;2014ʷ;derelict | house
1504;U+1F3E0;🏠;;;;;;;;;;;;;;house;2010ʲʷ;home | house
1505;U+1F3E1;🏡;;;;;;;;;;;—;—;;house with garden;2010ʲ;garden | home | house
1506;U+1F3E2;🏢;;;;;;;;;;;;;;office building;2010ʲ;building
1507;U+1F3E3;🏣;;;;;;;;;;;;;;Japanese post office;2010ʲ;Japanese | post
1508;U+1F3E4;🏤;;;;;;;;;;—;—;—;—;post office;2010ˣ;European | post
1509;U+1F3E5;🏥;;;;;;;;;;;;;;hospital;2010ʲ;doctor | medicine
1510;U+1F3E6;🏦;;;;;;;;;;;;;;bank;2010ʲ;building
1511;U+1F3E8;🏨;;;;;;;;;;;;;;hotel;2010ʲ;building
1512;U+1F3E9;🏩;;;;;;;;;;;;—;;love hotel;2010ʲ;hotel | love
1513;U+1F3EA;🏪;;;;;;;;;;;;;;convenience store;2010ʲ;convenience | store
1514;U+1F3EB;🏫;;;;;;;;;;;;;;school;2010ʲ;building
1515;U+1F3EC;🏬;;;;;;;;;;;;—;;department store;2010ʲ;department | store
1516;U+1F3ED;🏭;;;;;;;;;;;;—;;factory;2010ʲʷ;building
1517;U+1F3EF;🏯;;;;;;;;;;;;—;;Japanese castle;2010ʲ;castle | Japanese
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1518;U+1F3F0;🏰;;;;;;;;;;;;—;;castle;2010ʲ;European
1519;U+1F492;💒;;;;;;;;;;;;—;—;wedding;2010ʲ;chapel | romance
1520;U+1F5FC;🗼;;;;;;;;;;;;—;;Tokyo tower;2010ʲ;Tokyo | tower
1521;U+1F5FD;🗽;;;;;;;;;;;;—;—;Statue of Liberty;2010ʲ;liberty | statue
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1522;U+26EA;⛪;;;;;;;;;;;;—;;church;2009ªʲ;Christian | cross | religion
1523;U+1F54C;🕌;;;;;;;—;;;—;—;—;—;mosque;2015ˣ;islam | Muslim | religion
1524;U+1F54D;🕍;;;;;;—;—;;;—;—;—;—;synagogue;2015ˣ;Jew | Jewish | religion | temple
1525;U+26E9;⛩;;;;;;;—;;;—;—;—;—;shinto shrine;2009ª;religion | shinto | shrine
1526;U+1F54B;🕋;;;;;;;—;;;—;—;—;—;kaaba;2015ˣ;islam | Muslim | religion
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1527;U+26F2;⛲;;;;;;;;;;;;—;;fountain;2009ªʲ;fountain
1528;U+26FA;⛺;;;;;;;;;;;;—;;tent;2009ªʲ;camping
1529;U+1F301;🌁;;;;;;;;;;;—;;;foggy;2010ʲ;fog
1530;U+1F303;🌃;;;;;;;;;;;;;;night with stars;2010ʲ;night | star
1531;U+1F304;🌄;;;;;;;;;;;;—;—;sunrise over mountains;2010ʲ;morning | mountain | sun | sunrise
1532;U+1F305;🌅;;;;;;;;;;;;—;;sunrise;2010ʲ;morning | sun
1533;U+1F306;🌆;;;;;;;;;;;;—;;cityscape at dusk;2010ʲ;city | dusk | evening | landscape | sun | sunset
1534;U+1F307;🌇;;;;;;;;;;;;—;—;sunset;2010ʲ;dusk | sun
1535;U+1F309;🌉;;;;;;;;;;;—;—;;bridge at night;2010ʲ;bridge | night
1536;U+2668;♨;;;;;;;;;;;;;;hot springs;1995ªʲ;hot | hotsprings | springs | steaming
1537;U+1F30C;🌌;;;;;;;;;;;—;—;;milky way;2010ʲ;space
1538;U+1F3A0;🎠;;;;;;;;;;;—;;—;carousel horse;2010ʲ;carousel | horse
1539;U+1F3A1;🎡;;;;;;;;;;;;—;;ferris wheel;2010ʲ;amusement park | ferris | wheel
1540;U+1F3A2;🎢;;;;;;;;;;;;—;;roller coaster;2010ʲ;amusement park | coaster | roller
1541;U+1F488;💈;;;;;;;;;;;;—;;barber pole;2010ʲ;barber | haircut | pole
1542;U+1F3AA;🎪;;;;;;—;;;;;—;;;circus tent;2010ʲ;circus | tent
1543;U+1F3AD;🎭;;;;;;;;;;;—;—;;performing arts;2010ʲʷ;art | mask | performing | theater | theatre
1544;U+1F5BC;🖼;;;;;;;—;;;—;—;—;—;framed picture;2014ʷ;art | frame | museum | painting | picture
1545;U+1F3A8;🎨;;;;;;;;;;;;;;artist palette;2010ʲ;art | museum | painting | palette
1546;U+1F3B0;🎰;;;;;;—;;;;;;—;;slot machine;2010ʲ;game | slot
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1547;U+1F682;🚂;;;;;;;;;;—;—;—;—;locomotive;2010ˣ;engine | railway | steam | train
1548;U+1F683;🚃;;;;;;;;;;;;;;railway car;2010ʲ;car | electric | railway | train | tram | trolleybus
1549;U+1F684;🚄;;;;;;;;;;;;;—;high-speed train;2010ʲ;railway | shinkansen | speed | train
1550;U+1F685;🚅;;;;;;;;;;;;—;;high-speed train with bullet nose;2010ʲ;bullet | railway | shinkansen | speed | train
1551;U+1F686;🚆;;;;;;;;;;—;—;—;—;train;2010ˣ;railway
1552;U+1F687;🚇;;;;;;;;;;;;—;;metro;2010ʲʷ;subway
1553;U+1F688;🚈;;;;;;;;;;—;—;—;—;light rail;2010ˣ;railway
1554;U+1F689;🚉;;;;;;;;;;;;—;;station;2010ʲ;railway | train
1555;U+1F68A;🚊;;;;;;;;;;—;—;—;—;tram;2010ˣ;trolleybus
1556;U+1F69D;🚝;;;;;;;;;;—;—;—;—;monorail;2010ˣ;vehicle
1557;U+1F69E;🚞;;;;;;;;;;—;—;—;—;mountain railway;2010ˣ;car | mountain | railway
1558;U+1F68B;🚋;;;;;;;;;;—;—;—;—;tram car;2010ˣ;car | tram | trolleybus
1559;U+1F68C;🚌;;;;;;;;;;;;;;bus;2010ʲ;vehicle
1560;U+1F68D;🚍;;;;;;;;;;—;—;—;—;oncoming bus;2010ʷ;bus | oncoming
1561;U+1F68E;🚎;;;;;;;;;;—;—;—;—;trolleybus;2010ˣ;bus | tram | trolley
1562;U+1F690;🚐;;;;;;;;;;—;—;—;—;minibus;2010ˣ;bus
1563;U+1F691;🚑;;;;;;;;;;;;—;;ambulance;2010ʲʷ;vehicle
1564;U+1F692;🚒;;;;;;;;;;;;—;;fire engine;2010ʲ;engine | fire | truck
1565;U+1F693;🚓;;;;;;;;;;;;—;;police car;2010ʲ;car | patrol | police
1566;U+1F694;🚔;;;;;;;;;;—;—;—;—;oncoming police car;2010ʷ;car | oncoming | police
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1567;U+1F695;🚕;;;;;;;;;;;;—;—;taxi;2010ʲ;vehicle
1568;U+1F696;🚖;;;;;;;;;;—;—;—;—;oncoming taxi;2010ˣ;oncoming | taxi
1569;U+1F697;🚗;;;;;;;;;;;;;;automobile;2010ʲ;car
1570;U+1F698;🚘;;;;;;;;;;—;—;—;—;oncoming automobile;2010ʷ;automobile | car | oncoming
1571;U+1F699;🚙;;;;;;;;;;;;;—;sport utility vehicle;2010ʲ;recreational | sport utility
1572;U+1F69A;🚚;;;;;;;;;;;;—;;delivery truck;2010ʲ;delivery | truck
1573;U+1F69B;🚛;;;;;;;;;;—;—;—;—;articulated lorry;2010ˣ;lorry | semi | truck
1574;U+1F69C;🚜;;;;;;;;;;—;—;—;—;tractor;2010ˣ;vehicle
1575;U+1F6B2;🚲;;;;;;;;;;;;;;bicycle;2010ʲʷ;bike
1576;U+1F6F4;🛴;;;;;;—;—;;;—;—;—;—;kick scooter;2016ˣ;kick | scooter
1577;U+1F6F5;🛵;;;;;;;—;;;—;—;—;—;motor scooter;2016ˣ;motor | scooter
1578;U+1F68F;🚏;;;;;;;;;;;;—;;bus stop;2010ʲ;bus | busstop | stop
1579;U+1F6E3;🛣;;;;;;—;—;;;—;—;—;—;motorway;2014ʷ;highway | road
1580;U+1F6E4;🛤;;;;;;;—;;;—;—;—;—;railway track;2014ʷ;railway | train
1581;U+26FD;⛽;;;;;;;;;;;;;;fuel pump;2009ªʲ;fuel | fuelpump | gas | pump | station
1582;U+1F6A8;🚨;;;;;;;;;;;—;—;;police car light;2010ʲ;beacon | car | light | police | revolving
1583;U+1F6A5;🚥;;;;;;;;;;;;;;horizontal traffic light;2010ʲ;light | signal | traffic
1584;U+1F6A6;🚦;;;;;;;;;;—;—;—;—;vertical traffic light;2010ˣ;light | signal | traffic
1585;U+1F6A7;🚧;;;;;;;;;;;;—;;construction;2010ʲ;barrier
1586;U+1F6D1;🛑;;;;;;;—;;;—;—;—;—;stop sign;2016ˣ;octagonal | sign | stop
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1587;U+2693;⚓;;;;;;;;;;;—;—;;anchor;2005ªʲ;ship | tool
1588;U+26F5;⛵;;;;;;;;;;;;;;sailboat;2009ªʲ;boat | resort | sea | yacht
1589;U+1F6F6;🛶;;;;;;—;—;;;—;—;—;—;canoe;2016ˣ;boat | canoe
1590;U+1F6A4;🚤;;;;;;;;;;;;—;—;speedboat;2010ʲ;boat
1591;U+1F6F3;🛳;;;;;;;—;;;—;—;—;—;passenger ship;2014ʷ;passenger | ship
1592;U+26F4;⛴;;;;;;;—;;;—;—;—;—;ferry;2009ª;boat | passenger
1593;U+1F6E5;🛥;;;;;;;—;;;—;—;—;—;motor boat;2014ʷ;boat | motorboat
1594;U+1F6A2;🚢;;;;;;;;;;;;;;ship;2010ʲ;boat | passenger
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1595;U+2708;✈;;;;;;;;;;;;;;airplane;1995ᶻªʲʷ;aeroplane | airplane
1596;U+1F6E9;🛩;;;;;;;—;;;—;—;—;—;small airplane;2014ʷ;aeroplane | airplane
1597;U+1F6EB;🛫;;;;;;;—;;;—;—;—;—;airplane departure;2014ˣ;aeroplane | airplane | check-in | departure | departures
1598;U+1F6EC;🛬;;;;;;;—;;;—;—;—;—;airplane arrival;2014ˣ;aeroplane | airplane | arrivals | arriving | landing
1599;U+1F4BA;💺;;;;;;;;;;;;;—;seat;2010ʲ;chair
1600;U+1F681;🚁;;;;;;;;;;—;—;—;—;helicopter;2010ˣ;vehicle
1601;U+1F69F;🚟;;;;;;;;;;—;—;—;—;suspension railway;2010ˣ;railway | suspension
1602;U+1F6A0;🚠;;;;;;;;;;—;—;—;—;mountain cableway;2010ˣ;cable | gondola | mountain
1603;U+1F6A1;🚡;;;;;;;;;;—;—;—;—;aerial tramway;2010ˣ;aerial | cable | car | gondola | tramway
1604;U+1F680;🚀;;;;;;;;;;;;—;;rocket;2010ʲ;space
1605;U+1F6F0;🛰;;;;;;—;—;;;—;—;—;—;satellite;2014ʷ;space
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1606;U+1F6CE;🛎;;;;;;;—;;;—;—;—;—;bellhop bell;2014ʷ;bell | bellhop | hotel
1607;U+1F6AA;🚪;;;;;;;;;;;—;;—;door;2010ʲ;door
1608;U+1F6CC;🛌;;;;;;—;—;;;—;—;—;—;person in bed;2014ˣ;hotel | sleep
1609;U+1F6CC U+1F3FB;🛌🏻;—;—;—;;—;—;—;—;;—;—;—;—;person in bed: light skin tone;2015ˣ;hotel | light skin tone | sleep
1610;U+1F6CC U+1F3FC;🛌🏼;—;—;—;;—;—;—;—;;—;—;—;—;person in bed: medium-light skin tone;2015ˣ;hotel | medium-light skin tone | sleep
1611;U+1F6CC U+1F3FD;🛌🏽;—;—;—;;—;—;—;—;;—;—;—;—;person in bed: medium skin tone;2015ˣ;hotel | medium skin tone | sleep
1612;U+1F6CC U+1F3FE;🛌🏾;—;—;—;;—;—;—;—;;—;—;—;—;person in bed: medium-dark skin tone;2015ˣ;hotel | medium-dark skin tone | sleep
1613;U+1F6CC U+1F3FF;🛌🏿;—;—;—;;—;—;—;—;;—;—;—;—;person in bed: dark skin tone;2015ˣ;dark skin tone | hotel | sleep
1614;U+1F6CF;🛏;;;;;;;—;;;—;—;—;—;bed;2014ʷ;hotel | sleep
1615;U+1F6CB;🛋;;;;;;;—;;;—;—;—;—;couch and lamp;2014ʷ;couch | hotel | lamp
1616;U+1F6BD;🚽;;;;;;;;;;;;—;—;toilet;2010ʲ;toilet
1617;U+1F6BF;🚿;;;;;;;;;;—;—;—;—;shower;2010ˣ;water
1618;U+1F6C0;🛀;;;;;;;;;;;;—;;person taking bath;2010ʲ;bath | bathtub
1619;U+1F6C0 U+1F3FB;🛀🏻;—;;;;;;;;;—;—;—;—;person taking bath: light skin tone;2015ˣ;bath | bathtub | light skin tone
1620;U+1F6C0 U+1F3FC;🛀🏼;—;;;;;;;;;—;—;—;—;person taking bath: medium-light skin tone;2015ˣ;bath | bathtub | medium-light skin tone
1621;U+1F6C0 U+1F3FD;🛀🏽;—;;;;;;;;;—;—;—;—;person taking bath: medium skin tone;2015ˣ;bath | bathtub | medium skin tone
1622;U+1F6C0 U+1F3FE;🛀🏾;—;;;;;;;;;—;—;—;—;person taking bath: medium-dark skin tone;2015ˣ;bath | bathtub | medium-dark skin tone
1623;U+1F6C0 U+1F3FF;🛀🏿;—;;;;;;;;;—;—;—;—;person taking bath: dark skin tone;2015ˣ;bath | bathtub | dark skin tone
1624;U+1F6C1;🛁;;;;;;;;;;—;—;—;—;bathtub;2010ˣ;bath
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1625;U+231B;⌛;;;;;;;;;;;—;—;;hourglass;1995ʲ;sand | timer
1626;U+23F3;⏳;;;;;;;;;;;—;;;hourglass with flowing sand;2010ʲʷ;hourglass | sand | timer
1627;U+231A;⌚;;;;;;;;;;;—;;;watch;1995ʲ;clock
1628;U+23F0;⏰;;;;;;;;;;;—;;;alarm clock;2010ʲ;alarm | clock
1629;U+23F1;⏱;;;;;;;—;;;—;—;—;—;stopwatch;2010ˣ;clock
1630;U+23F2;⏲;;;;;;;—;;;—;—;—;—;timer clock;2010ˣ;clock | timer
1631;U+1F570;🕰;;;;;;;—;;;—;—;—;—;mantelpiece clock;2014ʷ;clock
1632;U+1F55B;🕛;;;;;;—;;;;;;—;—;twelve o’clock;2010ʲʷ;00 | 12 | 12:00 | clock | o’clock | twelve
1633;U+1F567;🕧;;;;;;—;;;;—;—;—;—;twelve-thirty;2010ʷ;12 | 12:30 | 30 | clock | thirty | twelve
1634;U+1F550;🕐;;;;;;—;;;;;;—;—;one o’clock;2010ʲʷ;00 | 1 | 1:00 | clock | o’clock | one
1635;U+1F55C;🕜;;;;;;—;;;;—;—;—;—;one-thirty;2010ʷ;1 | 1:30 | 30 | clock | one | thirty
1636;U+1F551;🕑;;;;;;—;;;;;;—;—;two o’clock;2010ʲʷ;00 | 2 | 2:00 | clock | o’clock | two
1637;U+1F55D;🕝;;;;;;—;;;;—;—;—;—;two-thirty;2010ʷ;2 | 2:30 | 30 | clock | thirty | two
1638;U+1F552;🕒;;;;;;—;;;;;;—;—;three o’clock;2010ʲʷ;00 | 3 | 3:00 | clock | o’clock | three
1639;U+1F55E;🕞;;;;;;—;;;;—;—;—;—;three-thirty;2010ʷ;3 | 3:30 | 30 | clock | thirty | three
1640;U+1F553;🕓;;;;;;—;;;;;;—;—;four o’clock;2010ʲʷ;00 | 4 | 4:00 | clock | four | o’clock
1641;U+1F55F;🕟;;;;;;—;;;;—;—;—;—;four-thirty;2010ʷ;30 | 4 | 4:30 | clock | four | thirty
1642;U+1F554;🕔;;;;;;—;;;;;;—;—;five o’clock;2010ʲʷ;00 | 5 | 5:00 | clock | five | o’clock
1643;U+1F560;🕠;;;;;;—;;;;—;—;—;—;five-thirty;2010ʷ;30 | 5 | 5:30 | clock | five | thirty
1644;U+1F555;🕕;;;;;;—;;;;;;—;—;six o’clock;2010ʲʷ;00 | 6 | 6:00 | clock | o’clock | six
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1645;U+1F561;🕡;;;;;;—;;;;—;—;—;—;six-thirty;2010ʷ;30 | 6 | 6:30 | clock | six | thirty
1646;U+1F556;🕖;;;;;;—;;;;;;—;—;seven o’clock;2010ʲʷ;00 | 7 | 7:00 | clock | o’clock | seven
1647;U+1F562;🕢;;;;;;—;;;;—;—;—;—;seven-thirty;2010ʷ;30 | 7 | 7:30 | clock | seven | thirty
1648;U+1F557;🕗;;;;;;—;;;;;;—;—;eight o’clock;2010ʲʷ;00 | 8 | 8:00 | clock | eight | o’clock
1649;U+1F563;🕣;;;;;;—;;;;—;—;—;—;eight-thirty;2010ʷ;30 | 8 | 8:30 | clock | eight | thirty
1650;U+1F558;🕘;;;;;;—;;;;;;—;—;nine o’clock;2010ʲʷ;00 | 9 | 9:00 | clock | nine | o’clock
1651;U+1F564;🕤;;;;;;—;;;;—;—;—;—;nine-thirty;2010ʷ;30 | 9 | 9:30 | clock | nine | thirty
1652;U+1F559;🕙;;;;;;—;;;;;;—;—;ten o’clock;2010ʲʷ;00 | 10 | 10:00 | clock | o’clock | ten
1653;U+1F565;🕥;;;;;;—;;;;—;—;—;—;ten-thirty;2010ʷ;10 | 10:30 | 30 | clock | ten | thirty
1654;U+1F55A;🕚;;;;;;—;;;;;;—;—;eleven o’clock;2010ʲʷ;00 | 11 | 11:00 | clock | eleven | o’clock
1655;U+1F566;🕦;;;;;;—;;;;—;—;—;—;eleven-thirty;2010ʷ;11 | 11:30 | 30 | clock | eleven | thirty
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1656;U+1F311;🌑;;;;;;;;;;;—;;;new moon;2010ʲ;dark | moon
1657;U+1F312;🌒;;;;;;;;;;—;—;—;—;waxing crescent moon;2010ˣ;crescent | moon | waxing
1658;U+1F313;🌓;;;;;;;;;;;—;;;first quarter moon;2010ʲ;moon | quarter
1659;U+1F314;🌔;;;;;;;;;;;—;;;waxing gibbous moon;2010ʲ;gibbous | moon | waxing
1660;U+1F315;🌕;;;;;;;;;;;—;;—;full moon;2010ʲʷ;full | moon
1661;U+1F316;🌖;;;;;;;;;;—;—;—;—;waning gibbous moon;2010ˣ;gibbous | moon | waning
1662;U+1F317;🌗;;;;;;;;;;—;—;—;—;last quarter moon;2010ˣ;moon | quarter
1663;U+1F318;🌘;;;;;;;;;;—;—;—;—;waning crescent moon;2010ˣ;crescent | moon | waning
1664;U+1F319;🌙;;;;;;;;;;;;;;crescent moon;2010ʲ;crescent | moon
1665;U+1F31A;🌚;;;;;;;;;;—;—;—;—;new moon face;2010ˣ;face | moon
1666;U+1F31B;🌛;;;;;;;;;;;—;—;;first quarter moon with face;2010ʲ;face | moon | quarter
1667;U+1F31C;🌜;;;;;;;;;;—;—;—;—;last quarter moon with face;2010ʷ;face | moon | quarter
1668;U+1F321;🌡;;;;;;;—;;;—;—;—;—;thermometer;2014ʷ;weather
1669;U+2600;☀;;;;;;;;;;;;;;sun;1995ªʲ;bright | rays | sunny
1670;U+1F31D;🌝;;;;;;;;;;—;—;—;—;full moon with face;2010ˣ;bright | face | full | moon
1671;U+1F31E;🌞;;;;;;;;;;—;—;—;—;sun with face;2010ˣ;bright | face | sun
1672;U+2B50;⭐;;;;;;;;;;—;;—;;white medium star;2008ʲ;star
1673;U+1F31F;🌟;;;;;;;;;;;;—;—;glowing star;2010ʲ;glittery | glow | shining | sparkle | star
1674;U+1F320;🌠;;;;;;;;;;;—;—;;shooting star;2010ʲ;falling | shooting | star
1675;U+2601;☁;;;;;;;;;;;;;;cloud;1995ªʲʷ;weather
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1676;U+26C5;⛅;;;;;;;;;;;—;—;;sun behind cloud;2009ªʲ;cloud | sun
1677;U+26C8;⛈;;;;;;;—;;;—;—;—;—;cloud with lightning and rain;2009ª;cloud | rain | thunder
1678;U+1F324;🌤;;;;;;;—;;;—;—;—;—;sun behind small cloud;2014ʷ;cloud | sun
1679;U+1F325;🌥;;;;;;;—;;;—;—;—;—;sun behind large cloud;2014ʷ;cloud | sun
1680;U+1F326;🌦;;;;;;;—;;;—;—;—;—;sun behind rain cloud;2014ʷ;cloud | rain | sun
1681;U+1F327;🌧;;;;;;;—;;;—;—;—;—;cloud with rain;2014ʷ;cloud | rain
1682;U+1F328;🌨;;;;;;;—;;;—;—;—;—;cloud with snow;2014ʷ;cloud | cold | snow
1683;U+1F329;🌩;;;;;;;—;;;—;—;—;—;cloud with lightning;2014ʷ;cloud | lightning
1684;U+1F32A;🌪;;;;;;;—;;;—;—;—;—;tornado;2014ʷ;cloud | whirlwind
1685;U+1F32B;🌫;;;;;;;—;;;—;—;—;—;fog;2014ʷ;cloud
1686;U+1F32C;🌬;;;;;;—;—;;;—;—;—;—;wind face;2014ʷ;blow | cloud | face | wind
1687;U+1F300;🌀;;;;;;;;;;;;;;cyclone;2010ʲ;dizzy | twister | typhoon
1688;U+1F308;🌈;;;;;;;;;;;;—;;rainbow;2010ʲ;rain
1689;U+1F302;🌂;;;;;;;;;;;;;;closed umbrella;2010ʲ;clothing | rain | umbrella
1690;U+2602;☂;;;;;;;—;;;—;—;—;—;umbrella;1995ª;clothing | rain
1691;U+2614;☔;;;;;;;;;;;;;;umbrella with rain drops;2003ªʲ;clothing | drop | rain | umbrella
1692;U+26F1;⛱;;;;;;—;—;;;—;—;—;—;umbrella on ground;2009ª;rain | sun | umbrella
1693;U+26A1;⚡;;;;;;;;;;;;;;high voltage;2003ªʲ;danger | electric | electricity | lightning | voltage | zap
1694;U+2744;❄;;;;;;;;;;;—;—;;snowflake;1995ᶻʲʷ;cold | snow
1695;U+2603;☃;;;;;;;—;;;—;—;—;—;snowman;1995ª;cold | snow
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1696;U+26C4;⛄;;;;;;;;;;;;;;snowman without snow;2009ªʲ;cold | snow | snowman
1697;U+2604;☄;;;;;;;—;;;—;—;—;—;comet;1995ˣ;space
1698;U+1F525;🔥;;;;;;;;;;;;—;;fire;2010ʲ;flame | tool
1699;U+1F4A7;💧;;;;;;;;;;;—;;;droplet;2010ʲ;cold | comic | drop | sweat
1700;U+1F30A;🌊;;;;;;;;;;;;;;water wave;2010ʲ;ocean | water | wave
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1701;U+1F383;🎃;;;;;;;;;;;;—;;jack-o-lantern;2010ʲ;celebration | halloween | jack | lantern
1702;U+1F384;🎄;;;;;;;;;;;;;;Christmas tree;2010ʲ;celebration | Christmas | tree
1703;U+1F386;🎆;;;;;;;;;;;;—;;fireworks;2010ʲ;celebration
1704;U+1F387;🎇;;;;;;;;;;;;—;;sparkler;2010ʲ;celebration | fireworks | sparkle
